proxy,depth,upper_age,lower_age,age,variable,count
llaviucu_pollen_counts,130,2690,2727,NA,Thalictrum,1
llaviucu_pollen_counts,150,2999,3046,NA,Thalictrum,1
llaviucu_pollen_counts,152.5,3046,3077,NA,Thalictrum,1
llaviucu_pollen_counts,155,3077,3115,NA,Thalictrum,1
llaviucu_pollen_counts,167.5,3268,3306,NA,Thalictrum,1
llaviucu_pollen_counts,170,3306,3345,NA,Thalictrum,1
llaviucu_pollen_counts,172.5,3345,3384,NA,Thalictrum,2
llaviucu_pollen_counts,97.5,2183,2222,NA,Trema,1
llaviucu_pollen_counts,5,-46,212,NA,Weinmannia,4
llaviucu_pollen_counts,7.5,212,469,NA,Weinmannia,2
llaviucu_pollen_counts,10,469,535,NA,Weinmannia,4
llaviucu_pollen_counts,12.5,535,600,NA,Weinmannia,1
llaviucu_pollen_counts,15,600,670,NA,Weinmannia,1
llaviucu_pollen_counts,17.5,670,740,NA,Weinmannia,3
llaviucu_pollen_counts,20,740,810,NA,Weinmannia,2
llaviucu_pollen_counts,22.5,810,881,NA,Weinmannia,2
llaviucu_pollen_counts,25,881,945,NA,Weinmannia,2
llaviucu_pollen_counts,27.5,945,1010,NA,Weinmannia,1
llaviucu_pollen_counts,30,1010,1050,NA,Weinmannia,2
llaviucu_pollen_counts,32.5,1050,1142,NA,Weinmannia,2
llaviucu_pollen_counts,37.5,1205,1267,NA,Weinmannia,1
llaviucu_pollen_counts,40,1267,1318,NA,Weinmannia,4
llaviucu_pollen_counts,42.5,1318,1368,NA,Weinmannia,2
llaviucu_pollen_counts,45,1368,1406,NA,Weinmannia,3
llaviucu_pollen_counts,47.5,1406,1445,NA,Weinmannia,1
llaviucu_pollen_counts,50,1445,1483,NA,Weinmannia,6
llaviucu_pollen_counts,52.5,1483,1521,NA,Weinmannia,5
llaviucu_pollen_counts,55,1521,1561,NA,Weinmannia,4
llaviucu_pollen_counts,57.5,1561,1601,NA,Weinmannia,1
llaviucu_pollen_counts,60,1601,1640,NA,Weinmannia,3
llaviucu_pollen_counts,62.5,1640,1680,NA,Weinmannia,3
llaviucu_pollen_counts,65,1680,1719,NA,Weinmannia,4
llaviucu_pollen_counts,67.5,1719,1758,NA,Weinmannia,4
llaviucu_pollen_counts,70,1758,1797,NA,Weinmannia,4
llaviucu_pollen_counts,72.5,1797,1836,NA,Weinmannia,2
llaviucu_pollen_counts,75,1836,1875,NA,Weinmannia,4
llaviucu_pollen_counts,77.5,1875,1914,NA,Weinmannia,3
llaviucu_pollen_counts,80,1914,1953,NA,Weinmannia,2
llaviucu_pollen_counts,82.5,1953,1992,NA,Weinmannia,3
llaviucu_pollen_counts,85,1992,2030,NA,Weinmannia,3
llaviucu_pollen_counts,87.5,2030,2068,NA,Weinmannia,3
llaviucu_pollen_counts,90,2068,2106,NA,Weinmannia,4
llaviucu_pollen_counts,92.5,2106,2144,NA,Weinmannia,3
llaviucu_pollen_counts,97.5,2183,2222,NA,Weinmannia,6
llaviucu_pollen_counts,100,2222,2261,NA,Weinmannia,4
llaviucu_pollen_counts,102.5,2261,2299,NA,Weinmannia,4
llaviucu_pollen_counts,105,2299,2338,NA,Weinmannia,3
llaviucu_pollen_counts,107.5,2338,2377,NA,Weinmannia,2
llaviucu_pollen_counts,110,2377,2415,NA,Weinmannia,6
llaviucu_pollen_counts,112.5,2415,2454,NA,Weinmannia,14
llaviucu_pollen_counts,115,2454,2493,NA,Weinmannia,12
llaviucu_pollen_counts,117.5,2493,2533,NA,Weinmannia,8
llaviucu_pollen_counts,120,2533,2571,NA,Weinmannia,12
llaviucu_pollen_counts,122.5,2571,2609,NA,Weinmannia,14
llaviucu_pollen_counts,125,2609,2650,NA,Weinmannia,10
llaviucu_pollen_counts,127.5,2650,2690,NA,Weinmannia,8
llaviucu_pollen_counts,130,2690,2727,NA,Weinmannia,11
llaviucu_pollen_counts,132.5,2727,2765,NA,Weinmannia,10
llaviucu_pollen_counts,135,2765,2804,NA,Weinmannia,10
llaviucu_pollen_counts,137.5,2804,2842,NA,Weinmannia,13
llaviucu_pollen_counts,140,2842,2881,NA,Weinmannia,12
llaviucu_pollen_counts,142.5,2881,2919,NA,Weinmannia,12
llaviucu_pollen_counts,145,2919,2959,NA,Weinmannia,10
llaviucu_pollen_counts,147.5,2959,2999,NA,Weinmannia,9
llaviucu_pollen_counts,150,2999,3046,NA,Weinmannia,17
llaviucu_pollen_counts,152.5,3046,3077,NA,Weinmannia,10
llaviucu_pollen_counts,155,3077,3115,NA,Weinmannia,16
llaviucu_pollen_counts,157.5,3115,3154,NA,Weinmannia,16
llaviucu_pollen_counts,160,3154,3192,NA,Weinmannia,10
llaviucu_pollen_counts,162.5,3192,3230,NA,Weinmannia,18
llaviucu_pollen_counts,165,3230,3268,NA,Weinmannia,11
llaviucu_pollen_counts,167.5,3268,3306,NA,Weinmannia,16
llaviucu_pollen_counts,170,3306,3345,NA,Weinmannia,22
llaviucu_pollen_counts,172.5,3345,3384,NA,Weinmannia,13
llaviucu_pollen_counts,175,3384,3422,NA,Weinmannia,11
llaviucu_pollen_counts,177.5,3422,3460,NA,Weinmannia,16
llaviucu_pollen_counts,0,-59,-53,NA,Valeriana,2
llaviucu_pollen_counts,2.5,-53,-46,NA,Valeriana,2
llaviucu_pollen_counts,5,-46,212,NA,Valeriana,1
llaviucu_pollen_counts,7.5,212,469,NA,Valeriana,4
llaviucu_pollen_counts,10,469,535,NA,Valeriana,2
llaviucu_pollen_counts,15,600,670,NA,Valeriana,3
llaviucu_pollen_counts,17.5,670,740,NA,Valeriana,1
llaviucu_pollen_counts,20,740,810,NA,Valeriana,2
llaviucu_pollen_counts,22.5,810,881,NA,Valeriana,1
llaviucu_pollen_counts,27.5,945,1010,NA,Valeriana,3
llaviucu_pollen_counts,30,1010,1050,NA,Valeriana,1
llaviucu_pollen_counts,32.5,1050,1142,NA,Valeriana,2
llaviucu_pollen_counts,35,1142,1205,NA,Valeriana,1
llaviucu_pollen_counts,37.5,1205,1267,NA,Valeriana,3
llaviucu_pollen_counts,42.5,1318,1368,NA,Valeriana,2
llaviucu_pollen_counts,45,1368,1406,NA,Valeriana,2
llaviucu_pollen_counts,47.5,1406,1445,NA,Valeriana,1
llaviucu_pollen_counts,50,1445,1483,NA,Valeriana,2
llaviucu_pollen_counts,52.5,1483,1521,NA,Valeriana,1
llaviucu_pollen_counts,55,1521,1561,NA,Valeriana,2
llaviucu_pollen_counts,57.5,1561,1601,NA,Valeriana,3
llaviucu_pollen_counts,60,1601,1640,NA,Valeriana,6
llaviucu_pollen_counts,65,1680,1719,NA,Valeriana,2
llaviucu_pollen_counts,67.5,1719,1758,NA,Valeriana,2
llaviucu_pollen_counts,70,1758,1797,NA,Valeriana,3
llaviucu_pollen_counts,72.5,1797,1836,NA,Valeriana,1
llaviucu_pollen_counts,75,1836,1875,NA,Valeriana,1
llaviucu_pollen_counts,80,1914,1953,NA,Valeriana,1
llaviucu_pollen_counts,82.5,1953,1992,NA,Valeriana,2
llaviucu_pollen_counts,85,1992,2030,NA,Valeriana,1
llaviucu_pollen_counts,87.5,2030,2068,NA,Valeriana,1
llaviucu_pollen_counts,90,2068,2106,NA,Valeriana,2
llaviucu_pollen_counts,92.5,2106,2144,NA,Valeriana,3
llaviucu_pollen_counts,95,2144,2183,NA,Valeriana,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Valeriana,1
llaviucu_pollen_counts,100,2222,2261,NA,Valeriana,1
llaviucu_pollen_counts,105,2299,2338,NA,Valeriana,1
llaviucu_pollen_counts,110,2377,2415,NA,Valeriana,2
llaviucu_pollen_counts,132.5,2727,2765,NA,Valeriana,1
llaviucu_pollen_counts,135,2765,2804,NA,Valeriana,1
llaviucu_pollen_counts,137.5,2804,2842,NA,Valeriana,1
llaviucu_pollen_counts,140,2842,2881,NA,Valeriana,1
llaviucu_pollen_counts,142.5,2881,2919,NA,Valeriana,1
llaviucu_pollen_counts,157.5,3115,3154,NA,Valeriana,2
llaviucu_pollen_counts,160,3154,3192,NA,Valeriana,1
llaviucu_pollen_counts,162.5,3192,3230,NA,Valeriana,2
llaviucu_pollen_counts,165,3230,3268,NA,Valeriana,3
llaviucu_pollen_counts,2.5,-53,-46,NA,Vallea,3
llaviucu_pollen_counts,5,-46,212,NA,Vallea,3
llaviucu_pollen_counts,7.5,212,469,NA,Vallea,4
llaviucu_pollen_counts,10,469,535,NA,Vallea,2
llaviucu_pollen_counts,12.5,535,600,NA,Vallea,2
llaviucu_pollen_counts,15,600,670,NA,Vallea,1
llaviucu_pollen_counts,17.5,670,740,NA,Vallea,1
llaviucu_pollen_counts,20,740,810,NA,Vallea,2
llaviucu_pollen_counts,27.5,945,1010,NA,Vallea,1
llaviucu_pollen_counts,30,1010,1050,NA,Vallea,6
llaviucu_pollen_counts,32.5,1050,1142,NA,Vallea,2
llaviucu_pollen_counts,35,1142,1205,NA,Vallea,4
llaviucu_pollen_counts,37.5,1205,1267,NA,Vallea,3
llaviucu_pollen_counts,40,1267,1318,NA,Vallea,4
llaviucu_pollen_counts,42.5,1318,1368,NA,Vallea,1
llaviucu_pollen_counts,45,1368,1406,NA,Vallea,1
llaviucu_pollen_counts,47.5,1406,1445,NA,Vallea,4
llaviucu_pollen_counts,50,1445,1483,NA,Vallea,4
llaviucu_pollen_counts,52.5,1483,1521,NA,Vallea,3
llaviucu_pollen_counts,55,1521,1561,NA,Vallea,5
llaviucu_pollen_counts,57.5,1561,1601,NA,Vallea,2
llaviucu_pollen_counts,60,1601,1640,NA,Vallea,2
llaviucu_pollen_counts,62.5,1640,1680,NA,Vallea,6
llaviucu_pollen_counts,67.5,1719,1758,NA,Vallea,2
llaviucu_pollen_counts,70,1758,1797,NA,Vallea,2
llaviucu_pollen_counts,72.5,1797,1836,NA,Vallea,2
llaviucu_pollen_counts,75,1836,1875,NA,Vallea,2
llaviucu_pollen_counts,77.5,1875,1914,NA,Vallea,4
llaviucu_pollen_counts,82.5,1953,1992,NA,Vallea,4
llaviucu_pollen_counts,85,1992,2030,NA,Vallea,2
llaviucu_pollen_counts,87.5,2030,2068,NA,Vallea,4
llaviucu_pollen_counts,90,2068,2106,NA,Vallea,5
llaviucu_pollen_counts,92.5,2106,2144,NA,Vallea,1
llaviucu_pollen_counts,95,2144,2183,NA,Vallea,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Vallea,4
llaviucu_pollen_counts,102.5,2261,2299,NA,Vallea,4
llaviucu_pollen_counts,105,2299,2338,NA,Vallea,2
llaviucu_pollen_counts,107.5,2338,2377,NA,Vallea,4
llaviucu_pollen_counts,110,2377,2415,NA,Vallea,1
llaviucu_pollen_counts,115,2454,2493,NA,Vallea,4
llaviucu_pollen_counts,120,2533,2571,NA,Vallea,4
llaviucu_pollen_counts,122.5,2571,2609,NA,Vallea,6
llaviucu_pollen_counts,130,2690,2727,NA,Vallea,2
llaviucu_pollen_counts,132.5,2727,2765,NA,Vallea,4
llaviucu_pollen_counts,135,2765,2804,NA,Vallea,2
llaviucu_pollen_counts,137.5,2804,2842,NA,Vallea,1
llaviucu_pollen_counts,140,2842,2881,NA,Vallea,2
llaviucu_pollen_counts,142.5,2881,2919,NA,Vallea,2
llaviucu_pollen_counts,145,2919,2959,NA,Vallea,4
llaviucu_pollen_counts,147.5,2959,2999,NA,Vallea,1
llaviucu_pollen_counts,150,2999,3046,NA,Vallea,2
llaviucu_pollen_counts,152.5,3046,3077,NA,Vallea,3
llaviucu_pollen_counts,155,3077,3115,NA,Vallea,4
llaviucu_pollen_counts,157.5,3115,3154,NA,Vallea,1
llaviucu_pollen_counts,160,3154,3192,NA,Vallea,4
llaviucu_pollen_counts,162.5,3192,3230,NA,Vallea,1
llaviucu_pollen_counts,165,3230,3268,NA,Vallea,2
llaviucu_pollen_counts,167.5,3268,3306,NA,Vallea,6
llaviucu_pollen_counts,170,3306,3345,NA,Vallea,4
llaviucu_pollen_counts,172.5,3345,3384,NA,Vallea,4
llaviucu_pollen_counts,22.5,810,881,NA,Zea.mays,1
llaviucu_pollen_counts,40,1267,1318,NA,Zea.mays,1
llaviucu_pollen_counts,55,1521,1561,NA,Zea.mays,1
llaviucu_pollen_counts,60,1601,1640,NA,Zea.mays,1
llaviucu_pollen_counts,62.5,1640,1680,NA,Zea.mays,1
llaviucu_pollen_counts,67.5,1719,1758,NA,Zea.mays,1
llaviucu_pollen_counts,70,1758,1797,NA,Zea.mays,1
llaviucu_pollen_counts,72.5,1797,1836,NA,Zea.mays,1
llaviucu_pollen_counts,75,1836,1875,NA,Zea.mays,1
llaviucu_pollen_counts,77.5,1875,1914,NA,Zea.mays,2
llaviucu_pollen_counts,82.5,1953,1992,NA,Zea.mays,1
llaviucu_pollen_counts,102.5,2261,2299,NA,Zea.mays,1
llaviucu_pollen_counts,105,2299,2338,NA,Zea.mays,1
llaviucu_pollen_counts,117.5,2493,2533,NA,Zea.mays,2
llaviucu_pollen_counts,125,2609,2650,NA,Zea.mays,1
llaviucu_pollen_counts,132.5,2727,2765,NA,Zea.mays,1
llaviucu_pollen_counts,137.5,2804,2842,NA,Zea.mays,1
llaviucu_pollen_counts,177.5,3422,3460,NA,Zea.mays,1
llaviucu_pollen_counts,0,-59,-53,NA,Apiaceae,3
llaviucu_pollen_counts,2.5,-53,-46,NA,Apiaceae,1
llaviucu_pollen_counts,5,-46,212,NA,Apiaceae,1
llaviucu_pollen_counts,7.5,212,469,NA,Apiaceae,1
llaviucu_pollen_counts,10,469,535,NA,Apiaceae,1
llaviucu_pollen_counts,12.5,535,600,NA,Apiaceae,1
llaviucu_pollen_counts,15,600,670,NA,Apiaceae,2
llaviucu_pollen_counts,17.5,670,740,NA,Apiaceae,2
llaviucu_pollen_counts,20,740,810,NA,Apiaceae,2
llaviucu_pollen_counts,22.5,810,881,NA,Apiaceae,2
llaviucu_pollen_counts,25,881,945,NA,Apiaceae,1
llaviucu_pollen_counts,30,1010,1050,NA,Apiaceae,1
llaviucu_pollen_counts,35,1142,1205,NA,Apiaceae,1
llaviucu_pollen_counts,40,1267,1318,NA,Apiaceae,2
llaviucu_pollen_counts,42.5,1318,1368,NA,Apiaceae,1
llaviucu_pollen_counts,45,1368,1406,NA,Apiaceae,3
llaviucu_pollen_counts,52.5,1483,1521,NA,Apiaceae,2
llaviucu_pollen_counts,55,1521,1561,NA,Apiaceae,2
llaviucu_pollen_counts,57.5,1561,1601,NA,Apiaceae,1
llaviucu_pollen_counts,65,1680,1719,NA,Apiaceae,1
llaviucu_pollen_counts,70,1758,1797,NA,Apiaceae,1
llaviucu_pollen_counts,75,1836,1875,NA,Apiaceae,1
llaviucu_pollen_counts,77.5,1875,1914,NA,Apiaceae,1
llaviucu_pollen_counts,80,1914,1953,NA,Apiaceae,1
llaviucu_pollen_counts,102.5,2261,2299,NA,Apiaceae,3
llaviucu_pollen_counts,105,2299,2338,NA,Apiaceae,1
llaviucu_pollen_counts,107.5,2338,2377,NA,Apiaceae,2
llaviucu_pollen_counts,115,2454,2493,NA,Apiaceae,3
llaviucu_pollen_counts,120,2533,2571,NA,Apiaceae,3
llaviucu_pollen_counts,122.5,2571,2609,NA,Apiaceae,3
llaviucu_pollen_counts,125,2609,2650,NA,Apiaceae,1
llaviucu_pollen_counts,135,2765,2804,NA,Apiaceae,2
llaviucu_pollen_counts,137.5,2804,2842,NA,Apiaceae,1
llaviucu_pollen_counts,140,2842,2881,NA,Apiaceae,2
llaviucu_pollen_counts,142.5,2881,2919,NA,Apiaceae,2
llaviucu_pollen_counts,150,2999,3046,NA,Apiaceae,2
llaviucu_pollen_counts,155,3077,3115,NA,Apiaceae,3
llaviucu_pollen_counts,157.5,3115,3154,NA,Apiaceae,1
llaviucu_pollen_counts,160,3154,3192,NA,Apiaceae,4
llaviucu_pollen_counts,162.5,3192,3230,NA,Apiaceae,3
llaviucu_pollen_counts,167.5,3268,3306,NA,Apiaceae,2
llaviucu_pollen_counts,32.5,1050,1142,NA,Eryngium..Apiaceae.,1
llaviucu_pollen_counts,47.5,1406,1445,NA,Eryngium..Apiaceae.,1
llaviucu_pollen_counts,50,1445,1483,NA,Eryngium..Apiaceae.,2
llaviucu_pollen_counts,55,1521,1561,NA,Eryngium..Apiaceae.,1
llaviucu_pollen_counts,60,1601,1640,NA,Eryngium..Apiaceae.,3
llaviucu_pollen_counts,75,1836,1875,NA,Eryngium..Apiaceae.,1
llaviucu_pollen_counts,107.5,2338,2377,NA,Eryngium..Apiaceae.,1
llaviucu_pollen_counts,125,2609,2650,NA,Eryngium..Apiaceae.,1
llaviucu_pollen_counts,130,2690,2727,NA,Eryngium..Apiaceae.,2
llaviucu_pollen_counts,162.5,3192,3230,NA,Eryngium..Apiaceae.,1
llaviucu_pollen_counts,172.5,3345,3384,NA,Eryngium..Apiaceae.,1
llaviucu_pollen_counts,2.5,-53,-46,NA,Psyllocarpus.Micrandra.,4
llaviucu_pollen_counts,5,-46,212,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,7.5,212,469,NA,Psyllocarpus.Micrandra.,2
llaviucu_pollen_counts,10,469,535,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,12.5,535,600,NA,Psyllocarpus.Micrandra.,3
llaviucu_pollen_counts,20,740,810,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,27.5,945,1010,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,30,1010,1050,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,45,1368,1406,NA,Psyllocarpus.Micrandra.,2
llaviucu_pollen_counts,50,1445,1483,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,52.5,1483,1521,NA,Psyllocarpus.Micrandra.,4
llaviucu_pollen_counts,65,1680,1719,NA,Psyllocarpus.Micrandra.,4
llaviucu_pollen_counts,70,1758,1797,NA,Psyllocarpus.Micrandra.,2
llaviucu_pollen_counts,72.5,1797,1836,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,80,1914,1953,NA,Psyllocarpus.Micrandra.,2
llaviucu_pollen_counts,92.5,2106,2144,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,100,2222,2261,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,105,2299,2338,NA,Psyllocarpus.Micrandra.,3
llaviucu_pollen_counts,110,2377,2415,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,120,2533,2571,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,122.5,2571,2609,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,147.5,2959,2999,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,150,2999,3046,NA,Psyllocarpus.Micrandra.,2
llaviucu_pollen_counts,152.5,3046,3077,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,165,3230,3268,NA,Psyllocarpus.Micrandra.,1
llaviucu_pollen_counts,0,-59,-53,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,5,-46,212,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,7.5,212,469,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,10,469,535,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,20,740,810,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,30,1010,1050,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,45,1368,1406,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,47.5,1406,1445,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,52.5,1483,1521,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,70,1758,1797,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,105,2299,2338,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,110,2377,2415,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,152.5,3046,3077,NA,Fabaceae...cf.Cercidium,2
llaviucu_pollen_counts,172.5,3345,3384,NA,Fabaceae...cf.Cercidium,1
llaviucu_pollen_counts,0,-59,-53,NA,Licania,1
llaviucu_pollen_counts,50,1445,1483,NA,Licania,1
llaviucu_pollen_counts,75,1836,1875,NA,Licania,3
llaviucu_pollen_counts,80,1914,1953,NA,Licania,1
llaviucu_pollen_counts,82.5,1953,1992,NA,Licania,1
llaviucu_pollen_counts,90,2068,2106,NA,Licania,1
llaviucu_pollen_counts,102.5,2261,2299,NA,Licania,1
llaviucu_pollen_counts,132.5,2727,2765,NA,Licania,3
llaviucu_pollen_counts,140,2842,2881,NA,Licania,2
llaviucu_pollen_counts,142.5,2881,2919,NA,Licania,1
llaviucu_pollen_counts,145,2919,2959,NA,Licania,2
llaviucu_pollen_counts,147.5,2959,2999,NA,Licania,3
llaviucu_pollen_counts,150,2999,3046,NA,Licania,2
llaviucu_pollen_counts,155,3077,3115,NA,Licania,2
llaviucu_pollen_counts,160,3154,3192,NA,Licania,1
llaviucu_pollen_counts,0,-59,-53,NA,Virola,1
llaviucu_pollen_counts,2.5,-53,-46,NA,Virola,2
llaviucu_pollen_counts,7.5,212,469,NA,Virola,3
llaviucu_pollen_counts,10,469,535,NA,Virola,1
llaviucu_pollen_counts,17.5,670,740,NA,Virola,1
llaviucu_pollen_counts,20,740,810,NA,Virola,4
llaviucu_pollen_counts,30,1010,1050,NA,Virola,1
llaviucu_pollen_counts,35,1142,1205,NA,Virola,1
llaviucu_pollen_counts,50,1445,1483,NA,Virola,1
llaviucu_pollen_counts,62.5,1640,1680,NA,Virola,2
llaviucu_pollen_counts,75,1836,1875,NA,Virola,1
llaviucu_pollen_counts,87.5,2030,2068,NA,Virola,2
llaviucu_pollen_counts,92.5,2106,2144,NA,Virola,4
llaviucu_pollen_counts,95,2144,2183,NA,Virola,6
llaviucu_pollen_counts,115,2454,2493,NA,Virola,1
llaviucu_pollen_counts,127.5,2650,2690,NA,Virola,1
llaviucu_pollen_counts,140,2842,2881,NA,Virola,1
llaviucu_pollen_counts,150,2999,3046,NA,Virola,1
llaviucu_pollen_counts,0,-59,-53,NA,Aechmea,1
llaviucu_pollen_counts,5,-46,212,NA,Aechmea,1
llaviucu_pollen_counts,7.5,212,469,NA,Aechmea,1
llaviucu_pollen_counts,17.5,670,740,NA,Aechmea,2
llaviucu_pollen_counts,32.5,1050,1142,NA,Aechmea,1
llaviucu_pollen_counts,50,1445,1483,NA,Aechmea,2
llaviucu_pollen_counts,55,1521,1561,NA,Aechmea,3
llaviucu_pollen_counts,67.5,1719,1758,NA,Aechmea,2
llaviucu_pollen_counts,75,1836,1875,NA,Aechmea,1
llaviucu_pollen_counts,82.5,1953,1992,NA,Aechmea,1
llaviucu_pollen_counts,90,2068,2106,NA,Aechmea,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Aechmea,2
llaviucu_pollen_counts,107.5,2338,2377,NA,Aechmea,2
llaviucu_pollen_counts,112.5,2415,2454,NA,Aechmea,4
llaviucu_pollen_counts,115,2454,2493,NA,Aechmea,1
llaviucu_pollen_counts,130,2690,2727,NA,Aechmea,1
llaviucu_pollen_counts,132.5,2727,2765,NA,Aechmea,1
llaviucu_pollen_counts,135,2765,2804,NA,Aechmea,2
llaviucu_pollen_counts,137.5,2804,2842,NA,Aechmea,2
llaviucu_pollen_counts,145,2919,2959,NA,Aechmea,1
llaviucu_pollen_counts,150,2999,3046,NA,Aechmea,2
llaviucu_pollen_counts,152.5,3046,3077,NA,Aechmea,1
llaviucu_pollen_counts,157.5,3115,3154,NA,Aechmea,3
llaviucu_pollen_counts,160,3154,3192,NA,Aechmea,1
llaviucu_pollen_counts,162.5,3192,3230,NA,Aechmea,1
llaviucu_pollen_counts,167.5,3268,3306,NA,Aechmea,1
llaviucu_pollen_counts,170,3306,3345,NA,Aechmea,3
llaviucu_pollen_counts,175,3384,3422,NA,Aechmea,1
llaviucu_pollen_counts,167.5,3268,3306,NA,cf.Panopsis..Proteaceae.,1
llaviucu_pollen_counts,0,-59,-53,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,5,-46,212,NA,Rubiaceae..cf.Uncaria.,2
llaviucu_pollen_counts,10,469,535,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,12.5,535,600,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,25,881,945,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,32.5,1050,1142,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,42.5,1318,1368,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,50,1445,1483,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,52.5,1483,1521,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,55,1521,1561,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,60,1601,1640,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,67.5,1719,1758,NA,Rubiaceae..cf.Uncaria.,3
llaviucu_pollen_counts,75,1836,1875,NA,Rubiaceae..cf.Uncaria.,2
llaviucu_pollen_counts,80,1914,1953,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,90,2068,2106,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,97.5,2183,2222,NA,Rubiaceae..cf.Uncaria.,2
llaviucu_pollen_counts,102.5,2261,2299,NA,Rubiaceae..cf.Uncaria.,2
llaviucu_pollen_counts,112.5,2415,2454,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,120,2533,2571,NA,Rubiaceae..cf.Uncaria.,3
llaviucu_pollen_counts,122.5,2571,2609,NA,Rubiaceae..cf.Uncaria.,5
llaviucu_pollen_counts,125,2609,2650,NA,Rubiaceae..cf.Uncaria.,2
llaviucu_pollen_counts,130,2690,2727,NA,Rubiaceae..cf.Uncaria.,3
llaviucu_pollen_counts,140,2842,2881,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,142.5,2881,2919,NA,Rubiaceae..cf.Uncaria.,6
llaviucu_pollen_counts,145,2919,2959,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,147.5,2959,2999,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,150,2999,3046,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,152.5,3046,3077,NA,Rubiaceae..cf.Uncaria.,4
llaviucu_pollen_counts,157.5,3115,3154,NA,Rubiaceae..cf.Uncaria.,2
llaviucu_pollen_counts,160,3154,3192,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,162.5,3192,3230,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,165,3230,3268,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,172.5,3345,3384,NA,Rubiaceae..cf.Uncaria.,1
llaviucu_pollen_counts,175,3384,3422,NA,Rubiaceae..cf.Uncaria.,2
llaviucu_pollen_counts,50,1445,1483,NA,cf.Sapium,1
llaviucu_pollen_counts,65,1680,1719,NA,cf.Sapium,1
llaviucu_pollen_counts,90,2068,2106,NA,cf.Sapium,1
llaviucu_pollen_counts,112.5,2415,2454,NA,cf.Sapium,1
llaviucu_pollen_counts,135,2765,2804,NA,cf.Sapium,1
llaviucu_pollen_counts,137.5,2804,2842,NA,cf.Sapium,1
llaviucu_pollen_counts,142.5,2881,2919,NA,cf.Sapium,2
llaviucu_pollen_counts,147.5,2959,2999,NA,cf.Sapium,1
llaviucu_pollen_counts,157.5,3115,3154,NA,cf.Sapium,1
llaviucu_pollen_counts,165,3230,3268,NA,cf.Sapium,1
